status,accepted_timestamp,accepted_lat,accepted_lng,pickup_timestamp,dropped_off_timestamp
finished,2021-12-27 01:21:52 UTC,29.420242,-98.501762,2021-12-27 01:28:47 UTC,2021-12-27 01:31:47 UTC
finished,2021-12-27 01:10:49 UTC,29.402067,-98.538433,2021-12-27 01:14:01 UTC,2021-12-27 01:27:05 UTC
finished,2021-12-27 23:39:10 UTC,29.521629,-98.348266,2021-12-27 23:48:26 UTC,2021-12-27 23:58:40 UTC
finished,2021-11-23 22:38:26 UTC,29.572365,-98.358003,2021-11-23 22:54:47 UTC,2021-11-23 23:40:58 UTC
canceled,2021-11-23 22:00:20 UTC,29.52035,-98.476861,,
finished,2022-01-24 20:10:44 UTC,29.492065,-98.557323,2022-01-24 20:13:59 UTC,2022-01-24 20:22:45 UTC
finished,2021-09-03 23:46:04 UTC,29.516283,-98.491734,2021-09-03 23:49:32 UTC,2021-09-03 23:55:44 UTC
finished,2021-09-03 22:43:12 UTC,29.483038,-98.594882,2021-09-03 22:48:46 UTC,2021-09-03 22:58:09 UTC
finished,2021-12-26 08:22:54 UTC,29.479942,-98.651346,2021-12-26 08:33:54 UTC,2021-12-26 08:44:00 UTC
finished,2021-12-26 04:16:04 UTC,29.545064,-98.578415,2021-12-26 04:20:10 UTC,2021-12-26 04:46:44 UTC
canceled,2021-10-17 03:21:02 UTC,29.498794,-98.72097,,
finished,2021-10-17 02:32:52 UTC,29.585798,-98.631622,2021-10-17 02:41:43 UTC,2021-10-17 02:57:27 UTC
finished,2021-11-08 23:08:54 UTC,29.531881,-98.390789,2021-11-08 23:13:21 UTC,2021-11-08 23:22:25 UTC
finished,2021-11-08 19:48:28 UTC,29.43591,-98.64967,2021-11-08 19:59:09 UTC,2021-11-08 20:09:20 UTC
finished,2021-11-08 20:58:33 UTC,29.519824,-98.495498,2021-11-08 21:03:11 UTC,2021-11-08 21:28:06 UTC
finished,2021-11-08 21:29:15 UTC,29.530303,-98.369373,2021-11-08 21:34:44 UTC,2021-11-08 21:43:36 UTC
finished,2021-09-14 20:25:59 UTC,29.418143,-98.645132,2021-09-14 20:31:00 UTC,2021-09-14 21:06:09 UTC
finished,2022-02-04 23:58:52 UTC,29.641392,-98.617966,2022-02-05 00:09:11 UTC,2022-02-05 00:21:01 UTC
finished,2022-02-02 21:40:13 UTC,29.528075,-98.476022,2022-02-02 21:41:56 UTC,2022-02-02 21:59:34 UTC
finished,2021-12-26 04:56:09 UTC,29.4351,-98.49578,2021-12-26 05:00:28 UTC,2021-12-26 05:07:43 UTC
finished,2021-12-26 08:52:18 UTC,29.494279,-98.70558,2021-12-26 08:57:00 UTC,2021-12-26 09:30:23 UTC
finished,2021-12-26 03:52:02 UTC,29.498202,-98.622384,2021-12-26 04:01:26 UTC,2021-12-26 04:11:33 UTC
finished,2021-12-26 07:10:28 UTC,29.588527,-98.618207,2021-12-26 07:14:57 UTC,2021-12-26 07:35:28 UTC
finished,2021-12-26 23:13:33 UTC,29.438653,-98.659539,2021-12-26 23:20:35 UTC,2021-12-26 23:33:23 UTC
finished,2021-12-26 08:04:56 UTC,29.511007,-98.536481,2021-12-26 08:08:03 UTC,2021-12-26 08:20:51 UTC
finished,2021-12-26 06:16:57 UTC,29.431924,-98.483545,2021-12-26 06:21:56 UTC,2021-12-26 06:29:46 UTC
finished,2021-12-26 23:31:14 UTC,29.493299,-98.554992,2021-12-26 23:36:44 UTC,2021-12-26 23:44:06 UTC
finished,2021-12-26 05:25:13 UTC,29.42518,-98.49479,2021-12-26 05:28:46 UTC,2021-12-26 05:36:49 UTC
finished,2021-12-26 23:50:51 UTC,29.519633,-98.477089,2021-12-27 00:02:44 UTC,2021-12-27 00:08:42 UTC
finished,2021-12-26 02:47:59 UTC,29.48455,-98.710941,2021-12-26 03:06:36 UTC,2021-12-26 03:22:58 UTC
finished,2021-09-14 21:12:06 UTC,29.485029,-98.347231,2021-09-14 21:14:37 UTC,2021-09-14 21:27:50 UTC
finished,2021-09-14 21:49:45 UTC,29.520468,-98.489205,2021-09-14 21:57:11 UTC,2021-09-14 22:08:53 UTC
finished,2021-11-23 21:08:02 UTC,29.52316,-98.49892,2021-11-23 21:12:07 UTC,2021-11-23 21:18:25 UTC
finished,2021-11-23 21:21:30 UTC,29.520925,-98.504672,2021-11-23 21:28:50 UTC,2021-11-23 21:35:29 UTC
finished,2021-09-14 20:11:35 UTC,29.438715,-98.659672,2021-09-14 20:17:52 UTC,2021-09-14 20:23:37 UTC
finished,2021-10-07 21:49:42 UTC,29.495916,-98.709358,2021-10-07 22:00:14 UTC,2021-10-07 22:18:29 UTC
finished,2021-10-07 23:47:29 UTC,29.429521,-98.526756,2021-10-07 23:59:32 UTC,2021-10-08 00:28:29 UTC
finished,2021-10-11 18:22:14 UTC,29.562552,-98.590926,2021-10-11 18:26:05 UTC,2021-10-11 18:50:08 UTC
finished,2021-10-11 17:39:59 UTC,29.441233,-98.639149,2021-10-11 17:46:30 UTC,2021-10-11 18:13:19 UTC
finished,2021-10-11 00:24:38 UTC,29.49585,-98.54879,2021-10-11 00:33:08 UTC,2021-10-11 00:57:51 UTC
finished,2022-02-05 03:47:50 UTC,29.508395,-98.506797,2022-02-05 03:51:06 UTC,2022-02-05 03:57:08 UTC
finished,2022-02-05 22:41:29 UTC,29.426541,-98.488428,2022-02-05 22:44:56 UTC,2022-02-05 23:27:12 UTC
finished,2021-11-13 04:47:29 UTC,29.425088,-98.476087,2021-11-13 04:52:15 UTC,2021-11-13 04:56:47 UTC
finished,2021-11-13 09:23:40 UTC,29.408797,-98.437089,2021-11-13 09:38:12 UTC,2021-11-13 09:48:14 UTC
finished,2021-11-13 09:55:28 UTC,29.428098,-98.417245,2021-11-13 10:00:31 UTC,2021-11-13 10:14:04 UTC
finished,2021-11-13 03:36:10 UTC,29.441259,-98.494201,2021-11-13 03:51:29 UTC,2021-11-13 04:04:58 UTC
finished,2021-11-11 05:17:18 UTC,29.60487,-98.56574,2021-11-11 05:22:41 UTC,2021-11-11 05:37:01 UTC
finished,2021-11-11 01:17:26 UTC,29.609191,-98.599381,2021-11-11 01:23:31 UTC,2021-11-11 01:32:38 UTC
finished,2022-02-05 23:55:05 UTC,29.459852,-98.31345,2022-02-06 00:01:04 UTC,2022-02-06 00:33:38 UTC
finished,2022-02-05 04:35:02 UTC,29.44594,-98.399307,2022-02-05 04:51:10 UTC,2022-02-05 05:11:04 UTC
finished,2022-01-02 00:05:16 UTC,29.461298,-98.635758,2022-01-02 00:09:26 UTC,2022-01-02 00:23:49 UTC
finished,2022-02-13 02:20:57 UTC,29.589716,-98.624237,2022-02-13 02:30:05 UTC,2022-02-13 02:47:26 UTC
finished,2021-11-22 19:39:27 UTC,29.52461,-98.47674,2021-11-22 19:45:50 UTC,2021-11-22 20:01:18 UTC
finished,2021-11-22 18:11:08 UTC,29.50464,-98.54555,2021-11-22 18:16:17 UTC,2021-11-22 18:34:41 UTC
finished,2021-11-22 22:34:20 UTC,29.541055,-98.41114,2021-11-22 22:37:56 UTC,2021-11-22 22:49:24 UTC
finished,2021-10-11 19:31:09 UTC,29.51038,-98.38004,2021-10-11 19:38:33 UTC,2021-10-11 19:53:47 UTC
finished,2022-03-02 21:06:52 UTC,29.598898,-98.422412,2022-03-02 21:17:34 UTC,2022-03-02 21:42:28 UTC
finished,2022-03-02 17:41:11 UTC,29.441389,-98.651596,2022-03-02 17:51:02 UTC,2022-03-02 18:06:45 UTC
finished,2022-01-14 23:03:05 UTC,29.356631,-98.536821,2022-01-14 23:14:41 UTC,2022-01-14 23:25:23 UTC
finished,2022-01-14 23:24:15 UTC,29.377048,-98.515052,2022-01-14 23:34:25 UTC,2022-01-14 23:40:20 UTC
finished,2022-01-14 21:43:11 UTC,29.51392,-98.55328,2022-01-14 21:53:01 UTC,2022-01-14 22:11:16 UTC
finished,2022-01-14 05:59:37 UTC,29.396276,-98.511214,2022-01-14 06:06:04 UTC,2022-01-14 06:22:42 UTC
finished,2022-01-14 06:35:36 UTC,29.52744,-98.485789,2022-01-14 06:38:18 UTC,2022-01-14 06:56:06 UTC
finished,2022-01-14 01:23:37 UTC,29.440618,-98.491508,2022-01-14 01:27:58 UTC,2022-01-14 01:36:26 UTC
finished,2021-11-13 06:38:54 UTC,29.400704,-98.627206,2021-11-13 06:44:49 UTC,2021-11-13 06:57:13 UTC
finished,2021-11-13 07:22:56 UTC,29.433422,-98.48722,2021-11-13 07:32:26 UTC,2021-11-13 07:40:47 UTC
finished,2021-11-13 02:48:39 UTC,29.523267,-98.476161,2021-11-13 02:51:34 UTC,2021-11-13 03:03:11 UTC
finished,2021-11-11 02:17:07 UTC,29.609447,-98.477158,2021-11-11 02:22:11 UTC,2021-11-11 02:30:39 UTC
finished,2021-11-11 04:01:23 UTC,29.6443,-98.475471,2021-11-11 04:11:08 UTC,2021-11-11 04:22:39 UTC
finished,2021-11-11 00:17:05 UTC,29.448906,-98.688437,2021-11-11 00:28:24 UTC,2021-11-11 00:52:01 UTC
finished,2021-11-11 06:54:55 UTC,29.54061,-98.38278,2021-11-11 07:01:53 UTC,2021-11-11 07:14:32 UTC
finished,2021-11-11 00:49:02 UTC,29.595838,-98.598701,2021-11-11 00:59:45 UTC,2021-11-11 01:16:41 UTC
finished,2021-11-11 03:24:32 UTC,29.505371,-98.44196,2021-11-11 03:33:45 UTC,2021-11-11 03:47:20 UTC
finished,2021-11-11 02:36:29 UTC,29.619314,-98.465878,2021-11-11 02:40:17 UTC,2021-11-11 02:49:20 UTC
finished,2021-11-11 01:40:55 UTC,29.550776,-98.585192,2021-11-11 01:49:00 UTC,2021-11-11 02:07:01 UTC
finished,2022-02-19 02:54:38 UTC,29.582259,-98.603799,2022-02-19 02:59:29 UTC,2022-02-19 03:07:04 UTC
finished,2022-02-06 01:58:34 UTC,29.51566,-98.527494,2022-02-06 02:08:14 UTC,2022-02-06 02:25:55 UTC
finished,2022-02-06 21:27:47 UTC,29.499921,-98.62461,2022-02-06 21:40:21 UTC,2022-02-06 21:47:40 UTC
canceled,2022-01-12 22:34:07 UTC,29.404177,-98.629068,,
finished,2022-01-12 19:22:34 UTC,29.388202,-98.512065,2022-01-12 19:30:06 UTC,2022-01-12 19:37:38 UTC
finished,2022-02-19 21:27:40 UTC,29.410542,-98.507207,2022-02-19 21:32:35 UTC,2022-02-19 21:48:36 UTC
finished,2022-02-19 02:24:47 UTC,29.494256,-98.547813,2022-02-19 02:28:55 UTC,2022-02-19 02:37:06 UTC
finished,2022-02-19 02:03:17 UTC,29.521951,-98.573432,2022-02-19 02:08:39 UTC,2022-02-19 02:19:17 UTC
finished,2021-12-05 03:19:18 UTC,29.452121,-98.593956,2021-12-05 03:26:23 UTC,2021-12-05 03:31:03 UTC
finished,2021-12-05 04:11:39 UTC,29.42585,-98.49143,2021-12-05 04:13:29 UTC,2021-12-05 04:25:14 UTC
finished,2021-12-04 20:23:30 UTC,29.427764,-98.499942,2021-12-04 20:29:21 UTC,2021-12-04 20:45:44 UTC
finished,2021-12-04 19:41:03 UTC,29.523081,-98.476095,2021-12-04 19:43:33 UTC,2021-12-04 20:01:24 UTC
finished,2022-02-06 04:05:54 UTC,29.422016,-98.481123,2022-02-06 04:09:41 UTC,2022-02-06 04:15:56 UTC
finished,2022-02-06 20:15:43 UTC,29.43205,-98.650393,2022-02-06 20:19:34 UTC,2022-02-06 20:32:02 UTC
finished,2022-02-28 01:23:14 UTC,29.410992,-98.556573,2022-02-28 01:36:16 UTC,2022-02-28 01:50:42 UTC
finished,2021-12-10 02:30:22 UTC,29.45104,-98.68262,2021-12-10 02:40:45 UTC,2021-12-10 03:08:25 UTC
finished,2021-12-10 05:50:55 UTC,29.445601,-98.482072,2021-12-10 05:54:38 UTC,2021-12-10 06:08:01 UTC
finished,2021-12-10 22:23:14 UTC,29.356603,-98.521942,2021-12-10 22:37:49 UTC,2021-12-10 22:44:59 UTC
finished,2021-12-10 04:29:26 UTC,29.434043,-98.630073,2021-12-10 04:43:14 UTC,2021-12-10 05:00:08 UTC
canceled,2021-12-10 05:34:50 UTC,29.374639,-98.4766,,
finished,2021-12-10 09:18:52 UTC,29.500392,-98.421646,2021-12-10 09:29:03 UTC,2021-12-10 09:42:02 UTC
finished,2021-12-10 08:26:59 UTC,29.527147,-98.472724,2021-12-10 08:30:18 UTC,2021-12-10 08:42:12 UTC
finished,2022-01-03 18:50:12 UTC,29.471166,-98.624499,2022-01-03 18:56:12 UTC,2022-01-03 19:12:04 UTC
finished,2022-01-03 19:38:34 UTC,29.460467,-98.516042,2022-01-03 19:44:15 UTC,2022-01-03 19:58:58 UTC
finished,2021-11-18 21:43:59 UTC,29.444778,-98.494225,2021-11-18 21:46:41 UTC,2021-11-18 21:55:39 UTC
finished,2021-11-18 03:17:07 UTC,29.494403,-98.619138,2021-11-18 03:18:58 UTC,2021-11-18 03:30:08 UTC
finished,2021-11-18 01:08:50 UTC,29.489736,-98.567535,2021-11-18 01:14:24 UTC,2021-11-18 01:22:41 UTC
finished,2021-11-18 00:51:12 UTC,29.430023,-98.488738,2021-11-18 00:54:37 UTC,2021-11-18 01:12:49 UTC
finished,2021-11-18 20:57:58 UTC,29.381434,-98.641427,2021-11-18 21:11:36 UTC,2021-11-18 21:17:33 UTC
finished,2022-02-28 06:36:16 UTC,29.440623,-98.496527,2022-02-28 06:37:57 UTC,2022-02-28 06:57:56 UTC
finished,2021-11-27 06:15:25 UTC,29.434559,-98.624154,2021-11-27 06:21:10 UTC,2021-11-27 06:35:42 UTC
finished,2021-11-27 00:47:30 UTC,29.489908,-98.466499,2021-11-27 00:57:47 UTC,2021-11-27 01:18:35 UTC
finished,2021-12-04 20:36:48 UTC,29.40418,-98.550231,2021-12-04 20:50:18 UTC,2021-12-04 20:54:52 UTC
canceled,2021-12-05 23:54:41 UTC,29.442485,-98.664867,,
finished,2021-12-05 07:23:48 UTC,29.446351,-98.430509,2021-12-05 07:27:59 UTC,2021-12-05 07:34:57 UTC
finished,2021-12-05 06:05:31 UTC,29.42124,-98.47945,2021-12-05 06:14:07 UTC,2021-12-05 06:18:44 UTC
finished,2021-11-18 05:47:10 UTC,29.523132,-98.476176,2021-11-18 05:50:19 UTC,2021-11-18 06:05:21 UTC
finished,2021-11-18 02:48:13 UTC,29.488725,-98.705461,2021-11-18 02:54:57 UTC,2021-11-18 03:02:14 UTC
finished,2022-02-01 18:39:19 UTC,29.315883,-98.609242,2022-02-01 18:44:28 UTC,2022-02-01 18:50:28 UTC
finished,2022-02-03 04:06:22 UTC,29.573007,-98.379432,2022-02-03 04:25:06 UTC,2022-02-03 04:35:00 UTC
finished,2022-01-12 14:58:59 UTC,29.435728,-98.643612,2022-01-12 15:04:22 UTC,2022-01-12 15:18:10 UTC
finished,2021-11-27 04:10:01 UTC,29.418489,-98.488128,2021-11-27 04:17:25 UTC,2021-11-27 04:39:53 UTC
finished,2021-11-27 05:38:30 UTC,29.444414,-98.48588,2021-11-27 05:42:23 UTC,2021-11-27 05:46:15 UTC
finished,2021-11-27 01:50:42 UTC,29.424998,-98.498284,2021-11-27 01:55:12 UTC,2021-11-27 02:16:18 UTC
finished,2021-11-27 23:59:56 UTC,29.51462,-98.53059,2021-11-28 00:05:34 UTC,2021-11-28 00:12:39 UTC
finished,2021-11-27 01:24:20 UTC,29.42441,-98.48784,2021-11-27 01:36:10 UTC,2021-11-27 01:50:24 UTC
finished,2021-11-27 04:59:44 UTC,29.456424,-98.418198,2021-11-27 05:09:32 UTC,2021-11-27 05:12:04 UTC
finished,2021-11-27 04:40:12 UTC,29.420518,-98.496399,2021-11-27 04:42:58 UTC,2021-11-27 04:54:55 UTC
finished,2021-11-27 19:42:38 UTC,29.48312,-98.59852,2021-11-27 19:48:41 UTC,2021-11-27 19:57:59 UTC
finished,2021-11-27 20:37:06 UTC,29.515226,-98.583789,2021-11-27 20:43:44 UTC,2021-11-27 21:11:12 UTC
finished,2021-12-04 22:02:54 UTC,29.506882,-98.627739,2021-12-04 22:09:11 UTC,2021-12-04 22:17:52 UTC
finished,2021-12-04 18:06:52 UTC,29.537382,-98.584833,2021-12-04 18:10:04 UTC,2021-12-04 18:24:40 UTC
finished,2021-12-04 22:15:47 UTC,29.519123,-98.604988,2021-12-04 22:21:28 UTC,2021-12-04 22:28:56 UTC
finished,2022-03-05 05:32:23 UTC,29.422422,-98.483352,2022-03-05 05:33:50 UTC,2022-03-05 05:44:07 UTC
finished,2022-03-05 04:42:39 UTC,29.431665,-98.486831,2022-03-05 04:48:53 UTC,2022-03-05 04:51:55 UTC
finished,2022-01-14 05:44:03 UTC,29.35633,-98.523116,2022-01-14 05:45:31 UTC,2022-01-14 05:52:22 UTC
finished,2022-01-14 04:31:41 UTC,29.418373,-98.46125,2022-01-14 04:40:42 UTC,2022-01-14 05:03:06 UTC
finished,2022-01-28 21:06:32 UTC,29.43608,-98.688377,2022-01-28 21:17:57 UTC,2022-01-28 21:34:55 UTC
finished,2022-01-28 20:19:19 UTC,29.421529,-98.513633,2022-01-28 20:24:35 UTC,2022-01-28 20:50:04 UTC
finished,2022-01-28 23:37:22 UTC,29.500225,-98.623153,2022-01-28 23:52:02 UTC,2022-01-29 00:44:50 UTC
finished,2022-01-28 01:03:47 UTC,29.48962,-98.600356,2022-01-28 01:05:32 UTC,2022-01-28 01:22:10 UTC
finished,2022-01-28 20:34:57 UTC,29.418106,-98.555587,2022-01-28 20:52:39 UTC,2022-01-28 20:58:38 UTC
finished,2022-01-13 23:01:21 UTC,29.523167,-98.476346,2022-01-13 23:04:13 UTC,2022-01-13 23:36:18 UTC
finished,2022-02-04 20:49:49 UTC,29.445159,-98.525016,2022-02-04 20:55:22 UTC,2022-02-04 21:03:44 UTC
canceled,2022-03-05 23:34:52 UTC,29.55028,-98.573528,,
finished,2022-03-05 01:33:34 UTC,29.4605,-98.50271,2022-03-05 01:44:32 UTC,2022-03-05 01:52:23 UTC
finished,2022-01-06 04:52:14 UTC,29.439628,-98.506568,2022-01-06 04:55:18 UTC,2022-01-06 04:58:33 UTC
finished,2022-01-06 09:10:23 UTC,29.543521,-98.557906,2022-01-06 09:14:00 UTC,2022-01-06 09:28:28 UTC
finished,2022-01-06 00:17:17 UTC,29.423674,-98.487568,2022-01-06 00:19:20 UTC,2022-01-06 00:44:08 UTC
finished,2022-01-03 18:36:35 UTC,29.444529,-98.636944,2022-01-03 18:43:01 UTC,2022-01-03 18:48:40 UTC
finished,2022-02-19 04:32:58 UTC,29.520854,-98.39659,2022-02-19 04:36:34 UTC,2022-02-19 04:46:59 UTC
finished,2022-03-05 06:54:33 UTC,29.574009,-98.259707,2022-03-05 07:00:18 UTC,2022-03-05 07:12:35 UTC
finished,2022-03-05 05:16:25 UTC,29.426561,-98.49134,2022-03-05 05:24:37 UTC,2022-03-05 05:33:30 UTC
finished,2022-03-05 05:49:14 UTC,29.402113,-98.463179,2022-03-05 05:52:12 UTC,2022-03-05 06:00:27 UTC
finished,2022-03-05 02:24:59 UTC,29.410221,-98.473251,2022-03-05 02:35:46 UTC,2022-03-05 02:47:18 UTC
finished,2022-03-05 08:43:53 UTC,29.362912,-98.440199,2022-03-05 08:55:57 UTC,2022-03-05 09:13:38 UTC
finished,2022-03-05 03:12:23 UTC,29.428658,-98.493952,2022-03-05 03:16:05 UTC,2022-03-05 03:22:02 UTC
finished,2022-03-05 08:19:49 UTC,29.40302,-98.542524,2022-03-05 08:30:01 UTC,2022-03-05 08:36:48 UTC
finished,2022-02-23 17:33:44 UTC,29.433742,-98.644705,2022-02-23 17:42:26 UTC,2022-02-23 17:58:21 UTC
finished,2022-02-23 01:34:04 UTC,29.405414,-98.489395,2022-02-23 01:39:01 UTC,2022-02-23 01:46:06 UTC
finished,2022-02-19 02:38:35 UTC,29.544891,-98.580075,2022-02-19 02:41:09 UTC,2022-02-19 02:51:50 UTC
finished,2022-02-13 01:58:17 UTC,29.520295,-98.573431,2022-02-13 02:00:08 UTC,2022-02-13 02:17:40 UTC
finished,2022-02-06 04:15:18 UTC,29.416404,-98.486183,2022-02-06 04:21:07 UTC,2022-02-06 04:47:35 UTC
finished,2022-01-13 19:35:58 UTC,29.434609,-98.644398,2022-01-13 19:41:32 UTC,2022-01-13 19:48:17 UTC
finished,2022-02-23 00:24:26 UTC,29.432073,-98.526443,2022-02-23 00:36:23 UTC,2022-02-23 00:45:57 UTC
finished,2022-02-23 02:55:56 UTC,29.430065,-98.500968,2022-02-23 03:02:22 UTC,2022-02-23 03:11:20 UTC
finished,2022-02-23 02:24:39 UTC,29.444263,-98.480074,2022-02-23 02:26:05 UTC,2022-02-23 02:35:33 UTC
finished,2022-02-07 23:39:12 UTC,29.484983,-98.517494,2022-02-07 23:46:47 UTC,2022-02-08 00:01:45 UTC
finished,2022-02-23 20:35:40 UTC,29.519674,-98.477316,2022-02-23 20:38:29 UTC,2022-02-23 20:52:28 UTC
finished,2022-01-30 21:58:26 UTC,29.454088,-98.483044,2022-01-30 22:04:27 UTC,2022-01-30 22:07:10 UTC
finished,2022-01-30 05:16:17 UTC,29.426317,-98.479202,2022-01-30 05:23:12 UTC,2022-01-30 05:39:40 UTC
finished,2022-01-30 07:33:28 UTC,29.513016,-98.569345,2022-01-30 07:39:09 UTC,2022-01-30 07:44:38 UTC
finished,2022-01-27 22:14:35 UTC,29.419813,-98.495162,2022-01-27 22:27:26 UTC,2022-01-27 22:47:54 UTC
finished,2022-01-07 04:18:25 UTC,29.559563,-98.617468,2022-01-07 04:22:11 UTC,2022-01-07 04:28:14 UTC
finished,2022-01-07 22:38:15 UTC,29.484786,-98.606037,2022-01-07 22:49:13 UTC,2022-01-07 23:10:47 UTC
finished,2022-01-07 20:29:22 UTC,29.441178,-98.662333,2022-01-07 20:36:28 UTC,2022-01-07 20:53:57 UTC
finished,2022-01-07 21:01:46 UTC,29.417833,-98.651893,2022-01-07 21:10:13 UTC,2022-01-07 21:20:49 UTC
finished,2022-02-06 04:50:59 UTC,29.325547,-98.551331,2022-02-06 04:56:28 UTC,2022-02-06 05:15:50 UTC
finished,2021-11-20 02:50:17 UTC,29.421136,-98.499298,2021-11-20 02:52:02 UTC,2021-11-20 03:07:05 UTC
finished,2022-01-30 22:59:38 UTC,29.520494,-98.478554,2022-01-30 23:04:41 UTC,2022-01-30 23:12:21 UTC
finished,2022-02-20 02:05:20 UTC,29.561021,-98.327957,2022-02-20 02:21:58 UTC,2022-02-20 02:38:06 UTC
finished,2022-01-13 23:57:19 UTC,29.552533,-98.579383,2022-01-14 00:00:48 UTC,2022-01-14 00:08:01 UTC
finished,2022-01-06 00:00:27 UTC,29.523011,-98.476323,2022-01-06 00:03:09 UTC,2022-01-06 00:15:08 UTC
canceled,2022-01-06 01:03:25 UTC,29.496247,-98.555381,,
canceled,2022-01-15 03:32:06 UTC,29.40282,-98.456372,,
finished,2022-01-15 04:10:54 UTC,29.423427,-98.487304,2022-01-15 04:15:35 UTC,2022-01-15 04:21:51 UTC
finished,2021-10-14 00:15:19 UTC,29.433392,-98.487477,2021-10-14 00:20:31 UTC,2021-10-14 00:25:13 UTC
finished,2021-10-14 22:22:11 UTC,29.45062,-98.68421,2021-10-14 22:25:19 UTC,2021-10-14 23:09:15 UTC
finished,2021-10-14 20:11:45 UTC,29.4347,-98.495175,2021-10-14 20:19:11 UTC,2021-10-14 20:33:01 UTC
finished,2022-01-13 20:55:48 UTC,29.530715,-98.496053,2022-01-13 21:06:46 UTC,2022-01-13 21:12:28 UTC
finished,2022-01-13 23:37:19 UTC,29.478846,-98.629757,2022-01-13 23:44:49 UTC,2022-01-13 23:57:05 UTC
finished,2022-02-20 01:04:00 UTC,29.484695,-98.466461,2022-02-20 01:11:18 UTC,2022-02-20 01:34:17 UTC
finished,2022-02-20 00:54:28 UTC,29.457632,-98.46006,2022-02-20 01:02:24 UTC,2022-02-20 01:07:55 UTC
canceled,2022-01-14 01:02:33 UTC,29.462552,-98.52405,,
finished,2022-01-14 23:55:11 UTC,29.356129,-98.494931,2022-01-15 00:02:28 UTC,2022-01-15 00:07:56 UTC
finished,2022-01-27 19:12:16 UTC,29.438633,-98.659541,2022-01-27 19:20:32 UTC,2022-01-27 19:40:54 UTC
finished,2022-01-27 22:52:17 UTC,29.529727,-98.561704,2022-01-27 22:58:48 UTC,2022-01-27 23:04:34 UTC
finished,2022-01-27 23:44:23 UTC,29.557138,-98.624398,2022-01-27 23:49:08 UTC,2022-01-27 23:53:44 UTC
finished,2022-01-27 22:06:23 UTC,29.408633,-98.501504,2022-01-27 22:09:59 UTC,2022-01-27 22:16:51 UTC
canceled,2022-01-27 22:49:30 UTC,29.53147,-98.563342,,
finished,2022-02-23 01:50:34 UTC,29.443008,-98.482528,2022-02-23 02:00:33 UTC,2022-02-23 02:14:12 UTC
finished,2022-02-20 01:38:32 UTC,29.430169,-98.443998,2022-02-20 01:43:18 UTC,2022-02-20 02:09:55 UTC
finished,2022-02-20 04:57:11 UTC,29.517604,-98.693559,2022-02-20 05:07:22 UTC,2022-02-20 05:21:22 UTC
finished,2022-01-15 03:48:49 UTC,29.417265,-98.503029,2022-01-15 03:55:29 UTC,2022-01-15 04:12:30 UTC
canceled,2022-02-03 06:29:19 UTC,29.513135,-98.476432,,
finished,2022-02-03 06:00:16 UTC,29.427684,-98.452224,2022-02-03 06:25:10 UTC,2022-02-03 06:40:30 UTC
finished,2022-02-03 03:09:22 UTC,29.396407,-98.520577,2022-02-03 03:22:08 UTC,2022-02-03 04:02:40 UTC
finished,2022-02-03 20:51:06 UTC,29.42159,-98.48215,2022-02-03 20:56:32 UTC,2022-02-03 21:00:41 UTC
finished,2022-02-03 06:33:17 UTC,29.464109,-98.474761,2022-02-03 06:58:10 UTC,2022-02-03 07:15:54 UTC
finished,2022-02-03 20:35:41 UTC,29.421561,-98.481907,2022-02-03 20:42:24 UTC,2022-02-03 20:50:51 UTC
finished,2022-02-03 07:42:32 UTC,29.431112,-98.482543,2022-02-03 07:49:58 UTC,2022-02-03 08:10:01 UTC
finished,2022-02-03 01:27:36 UTC,29.388615,-98.51196,2022-02-03 01:33:29 UTC,2022-02-03 01:39:08 UTC
finished,2022-02-03 22:24:53 UTC,29.513441,-98.574485,2022-02-03 22:36:17 UTC,2022-02-03 22:45:57 UTC
finished,2022-02-22 22:39:29 UTC,29.36819,-98.44937,2022-02-22 22:46:41 UTC,2022-02-22 22:52:03 UTC
finished,2022-03-06 00:14:28 UTC,29.511832,-98.568759,2022-03-06 00:20:06 UTC,2022-03-06 00:29:07 UTC
finished,2022-03-02 21:55:41 UTC,29.431034,-98.499946,2022-03-02 22:12:11 UTC,2022-03-02 22:30:01 UTC
finished,2022-02-19 21:49:33 UTC,29.42478,-98.492573,2022-02-19 21:52:59 UTC,2022-02-19 21:59:02 UTC
finished,2022-03-06 05:06:44 UTC,29.443108,-98.494192,2022-03-06 05:11:45 UTC,2022-03-06 05:29:07 UTC
finished,2022-03-02 21:47:00 UTC,29.425104,-98.495951,2022-03-02 21:50:42 UTC,2022-03-02 22:01:15 UTC
finished,2022-01-12 18:33:48 UTC,29.421519,-98.769208,2022-01-12 18:41:34 UTC,2022-01-12 19:08:42 UTC
finished,2022-01-21 21:16:28 UTC,29.435961,-98.686857,2022-01-21 21:25:11 UTC,2022-01-21 21:31:19 UTC
finished,2022-01-26 01:26:16 UTC,29.509393,-98.536555,2022-01-26 01:31:56 UTC,2022-01-26 01:40:38 UTC
finished,2022-02-03 04:32:33 UTC,29.534917,-98.335151,2022-02-03 04:43:41 UTC,2022-02-03 04:48:21 UTC
finished,2022-02-03 07:05:13 UTC,29.520795,-98.512825,2022-02-03 07:30:24 UTC,2022-02-03 07:46:49 UTC
